ruc,empresa,establecimiento,giro,resolucion,codigo_sala,vigencia,maq,memoria,mesas,direccion,distrito,provincia,departamento,direccion_original,direccion_normalizada,direccion_variantes
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,SALA SAN JUAN 6,,3860 - 2026,120511072,2030-05-29,60.0,85.0,,"Av. VARGAS MACHUCA, ZONA B No. 336",SAN JUAN DE MIRAFLORES,LIMA,LIMA,"Av. VARGAS MACHUCA, ZONA B No. 336","AVENIDA. VARGAS MACHUCA, ZONA B NO. 336","[""AVENIDA. VARGAS MACHUCA, ZONA B NO. 336"", ""AVENIDA. VARGAS MACHUCA, ZONA B NO. 336, SAN JUAN DE MIRAFLORES""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,SALA SAN MARTIN 4,,1397,120511084,,72.0,169.0,,Av. PERU No. 1758,SAN MARTÍN DE PORRES,LIMA,LIMA,Av. PERU No. 1758,AVENIDA. PERU NO. 1758,"[""AVENIDA. PERU NO. 1758"", ""AVENIDA. PERU NO. 1758, SAN MARTÍN DE PORRES""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,SALA SULLANA 1,,3104,120511080,2027-07-18,122.0,277.0,,Av. SAN MARTIN No. 590,SULLANA,SULLANA,PIURA,Av. SAN MARTIN No. 590,AVENIDA. SAN MARTIN NO. 590,"[""AVENIDA. SAN MARTIN NO. 590"", ""AVENIDA. SAN MARTIN NO. 590, SULLANA""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,SALA SULLANA 3,,2129,120511046,2026-07-26,193.0,452.0,,Calle SAN MARTIN No. 734,SULLANA,SULLANA,PIURA,Calle SAN MARTIN No. 734,CALLE SAN MARTIN NO. 734,"[""CALLE SAN MARTIN NO. 734"", ""CALLE SAN MARTIN NO. 734, SULLANA""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,SALA TARAPOTO 5,,1984,120511077,2027-05-19,92.0,229.0,,Jr. JIMENEZ PIMENTEL No. 456,TARAPOTO,SAN MARTÍN,SAN MARTÍN,Jr. JIMENEZ PIMENTEL No. 456,JIRON. JIMENEZ PIMENTEL NO. 456,"[""JIRON. JIMENEZ PIMENTEL NO. 456"", ""JIRON. JIMENEZ PIMENTEL NO. 456, TARAPOTO""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,SALA TUMBES 3,,1784,120511082,,73.0,143.0,,Av. TUMBES No. 229 - 231,TUMBES,TUMBES,TUMBES,Av. TUMBES No. 229 - 231,"AVENIDA. TUMBES NO. 229, 231","[""AVENIDA. TUMBES NO. 229, 231""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,SALA VENTANILLA 2,,335,120511035,2027-01-30,133.0,269.0,,"Psje. LA BANDERA, LT. 15 Y 16 Mz. C-8",VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,"Psje. LA BANDERA, LT. 15 Y 16 Mz. C-8","PSJE. LA BANDERA, LT. 15 Y 16 MZ. C, 8","[""PSJE. LA BANDERA, LT. 15 Y 16 MZ. C, 8"", ""PSJE. LA BANDERA, LT. 15 Y 16 MZ. C, 8, VENTANILLA""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,SAN JUAN 4,,2027,120511073,2026-07-18,112.0,168.0,,Av. LOS HEROES No. 1180 - 1180 A,SAN JUAN DE MIRAFLORES,LIMA,LIMA,Av. LOS HEROES No. 1180 - 1180 A,"AVENIDA. LOS HEROES NO. 1180, 1180 A","[""AVENIDA. LOS HEROES NO. 1180, 1180 A"", ""AVENIDA. LOS HEROES NO. 1180, 1180 A, SAN JUAN DE MIRAFLORES""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,SAN MARTIN 3,,3670,120511076,2027-08-28,219.0,411.0,,Av. PERU No. 3621 - 3623 - 3625 - 3629,SAN MARTÍN DE PORRES,LIMA,LIMA,Av. PERU No. 3621 - 3623 - 3625 - 3629,"AVENIDA. PERU NO. 3621, 3623, 3625, 3629","[""AVENIDA. PERU NO. 3621, 3623, 3625, 3629"", ""AVENIDA. PERU NO. 3621, 3623, 3625, 3629, SAN MARTÍN DE PORRES""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,SAN MARTIN 5,,3707,120511089,2027-08-28,38.0,97.0,,Av. PERU No. 3634,SAN MARTÍN DE PORRES,LIMA,LIMA,Av. PERU No. 3634,AVENIDA. PERU NO. 3634,"[""AVENIDA. PERU NO. 3634"", ""AVENIDA. PERU NO. 3634, SAN MARTÍN DE PORRES""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,SANTA ANITA,,2108,120511002,2026-07-27,191.0,303.0,,Av. LAS ALONDRAS No. 303 - 305,SANTA ANITA,LIMA,LIMA,Av. LAS ALONDRAS No. 303 - 305,"AVENIDA. LAS ALONDRAS NO. 303, 305","[""AVENIDA. LAS ALONDRAS NO. 303, 305"", ""AVENIDA. LAS ALONDRAS NO. 303, 305, SANTA ANITA""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,TARAPOTO 1,,1134,120511037,2027-03-27,118.0,222.0,,Jr. SAN MARTIN No. 168 - 170,TARAPOTO,SAN MARTÍN,SAN MARTÍN,Jr. SAN MARTIN No. 168 - 170,"JIRON. SAN MARTIN NO. 168, 170","[""JIRON. SAN MARTIN NO. 168, 170"", ""JIRON. SAN MARTIN NO. 168, 170, TARAPOTO""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,TARAPOTO 3,,3177,120511079,2027-07-25,60.0,150.0,,Jr. SAN MARTIN No. 180,TARAPOTO,SAN MARTÍN,SAN MARTÍN,Jr. SAN MARTIN No. 180,JIRON. SAN MARTIN NO. 180,"[""JIRON. SAN MARTIN NO. 180"", ""JIRON. SAN MARTIN NO. 180, TARAPOTO""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,TARAPOTO 4,,1873,120511078,2026-11-21,97.0,233.0,,Jr. JIMENEZ PIMENTEL No. 117,TARAPOTO,SAN MARTÍN,SAN MARTÍN,Jr. JIMENEZ PIMENTEL No. 117,JIRON. JIMENEZ PIMENTEL NO. 117,"[""JIRON. JIMENEZ PIMENTEL NO. 117"", ""JIRON. JIMENEZ PIMENTEL NO. 117, TARAPOTO""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,TRUJILLO 1,,4534 - 2026,120511096,2030-06-25,82.0,244.0,,Av. CESAR VALLEJO No. 237,TRUJILLO,TRUJILLO,LA LIBERTAD,Av. CESAR VALLEJO No. 237,AVENIDA. CESAR VALLEJO NO. 237,"[""AVENIDA. CESAR VALLEJO NO. 237"", ""AVENIDA. CESAR VALLEJO NO. 237, TRUJILLO""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,TRUJILLO 2,,3048,120511101,2027-07-17,201.0,375.0,,Jr. GRAU No. 467,TRUJILLO,TRUJILLO,LA LIBERTAD,Jr. GRAU No. 467,JIRON. GRAU NO. 467,"[""JIRON. GRAU NO. 467"", ""JIRON. GRAU NO. 467, TRUJILLO""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,TUMBES 2,,4767,120511021,2028-01-16,73.0,146.0,,Jr. SIMON BOLIVAR No. 316,TUMBES,TUMBES,TUMBES,Jr. SIMON BOLIVAR No. 316,JIRON. SIMON BOLIVAR NO. 316,"[""JIRON. SIMON BOLIVAR NO. 316"", ""JIRON. SIMON BOLIVAR NO. 316, TUMBES""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,VENTANILLA 3,,300,120511102,2027-03-16,37.0,57.0,,"Av. AYACUCHO, LT. 20 AGRUPAMIENTO MI PERU Mz. A - A",VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,"Av. AYACUCHO, LT. 20 AGRUPAMIENTO MI PERU Mz. A - A","AVENIDA. AYACUCHO, LT. 20 AGRUPAMIENTO MI PERU MZ. A, A","[""AVENIDA. AYACUCHO, LT. 20 AGRUPAMIENTO MI PERU MZ. A, A"", ""AVENIDA. AYACUCHO, LT. 20 AGRUPAMIENTO MI PERU MZ. A, A, VENTANILLA""]"
20530811001,NEVADA ENTRETENIMIENTOS S.A.C.,ZARATE 3,,002074 - 2017,120511004,2026-07-11,97.0,286.0,,Av. GRAN CHIMU No. 798,SAN JUAN DE LURIGANCHO,LIMA,LIMA,Av. GRAN CHIMU No. 798,AVENIDA. GRAN CHIMU NO. 798,"[""AVENIDA. GRAN CHIMU NO. 798"", ""AVENIDA. GRAN CHIMU NO. 798, SAN JUAN DE LURIGANCHO""]"
20513020792,NEWPORT CAPITAL S.A.C.,COPACABANA,,6216 - 2025,120868003,2029-09-03,190.0,409.0,,Av. AV. BRASIL No. 1601 - 1609 y Av. HUSARES DE JUNIN No. 102 - 108 - 136 - 138D,JESÚS MARÍA,LIMA,LIMA,Av. AV. BRASIL No. 1601 - 1609 y Av. HUSARES DE JUNIN No. 102 - 108 - 136 - 138D,"AVENIDA. AVENIDA. BRASIL NO. 1601, 1609 Y AVENIDA. HUSARES DE JUNIN NO. 102, 108, 136, 138D","[""AVENIDA. AVENIDA. BRASIL NO. 1601, 1609 Y AVENIDA. HUSARES DE JUNIN NO. 102, 108, 136, 138D"", ""AVENIDA. AVENIDA. BRASIL NO. 1601, 1609 Y AVENIDA. HUSARES DE JUNIN NO. 102, 108, 136, 138D, JESÚS MARÍA""]"
20513020792,NEWPORT CAPITAL S.A.C.,HELLO HOLLYWOOD,REST. 5TT,1157 - 2024,110868010,2028-03-07,454.0,1216.0,,LA MARINA No. 2159,SAN MIGUEL,LIMA,LIMA,LA MARINA No. 2159,LA MARINA NO. 2159,"[""LA MARINA NO. 2159"", ""LA MARINA NO. 2159, SAN MIGUEL""]"
20513020792,NEWPORT CAPITAL S.A.C.,MAGIC CITY,,6149 - 2025,120868002,2029-09-01,191.0,376.0,,Av. LA MARINA No. 2027 - 2031,SAN MIGUEL,LIMA,LIMA,Av. LA MARINA No. 2027 - 2031,"AVENIDA. LA MARINA NO. 2027, 2031","[""AVENIDA. LA MARINA NO. 2027, 2031"", ""AVENIDA. LA MARINA NO. 2027, 2031, SAN MIGUEL""]"
20513020792,NEWPORT CAPITAL S.A.C.,SILVER MOON,,5034 - 2025,120868005,2029-07-16,267.0,573.0,,Av. LA MARINA No. 2400,SAN MIGUEL,LIMA,LIMA,Av. LA MARINA No. 2400,AVENIDA. LA MARINA NO. 2400,"[""AVENIDA. LA MARINA NO. 2400"", ""AVENIDA. LA MARINA NO. 2400, SAN MIGUEL""]"
20513020792,NEWPORT CAPITAL S.A.C.,TROPICANA,,3365 - 2026,120868004,2030-05-13,299.0,587.0,,Av. LOS HEROES No. 505 - 507 y Av. LOS HEROES No. 501 y Av. SAN JUAN No. 1204 - 1206,SAN JUAN DE MIRAFLORES,LIMA,LIMA,Av. LOS HEROES No. 505 - 507 y Av. LOS HEROES No. 501 y Av. SAN JUAN No. 1204 - 1206,"AVENIDA. LOS HEROES NO. 505, 507 Y AVENIDA. LOS HEROES NO. 501 Y AVENIDA. SAN JUAN NO. 1204, 1206","[""AVENIDA. LOS HEROES NO. 505, 507 Y AVENIDA. LOS HEROES NO. 501 Y AVENIDA. SAN JUAN NO. 1204, 1206"", ""AVENIDA. LOS HEROES NO. 505, 507 Y AVENIDA. LOS HEROES NO. 501 Y AVENIDA. SAN JUAN NO. 1204, 1206, SAN JUAN DE MIRAFLORES""]"
20605613005,NIGHT ENTERTAIMENT S.A.C.,GOLDEN NIGHT,REST. 5TT,6144 - 2024,112630001,2029-10-14,44.0,83.0,,"Otro Asentamiento Humano Villa María del Triunf Mz. G1, Sub Lote 15-a, Sector Villa María del Triunfo .",VILLA MARÍA DEL TRIUNFO,LIMA,LIMA,"Otro Asentamiento Humano Villa María del Triunf Mz. G1, Sub Lote 15-a, Sector Villa María del Triunfo .","ASENTAMIENTO HUMANO VILLA MARÍA DEL TRIUNF MZ. G1, SUB LOTE 15, A, SECTOR VILLA MARÍA DEL TRIUNFO .","[""ASENTAMIENTO HUMANO VILLA MARÍA DEL TRIUNF MZ. G1, SUB LOTE 15, A, SECTOR VILLA MARÍA DEL TRIUNFO .""]"
20512946292,NOVELLUS S.A.C.,GOLDEN BAY,,437,120812004,2027-09-08,68.0,334.0,,Jr. LEONCIO PRADO No. 845,MAGDALENA DEL MAR,LIMA,LIMA,Jr. LEONCIO PRADO No. 845,JIRON. LEONCIO PRADO NO. 845,"[""JIRON. LEONCIO PRADO NO. 845"", ""JIRON. LEONCIO PRADO NO. 845, MAGDALENA DEL MAR""]"
20563012839,OKANEKIN S.A.C.,MYTHIC-LOS OLIVOS,,005607,141813001,2027-12-22,219.0,491.0,,Av. SANTIAGO ANTUNEZ DE MAYOLO No. 1099,LOS OLIVOS,LIMA,LIMA,Av. SANTIAGO ANTUNEZ DE MAYOLO No. 1099,AVENIDA. SANTIAGO ANTUNEZ DE MAYOLO NO. 1099,"[""AVENIDA. SANTIAGO ANTUNEZ DE MAYOLO NO. 1099"", ""AVENIDA. SANTIAGO ANTUNEZ DE MAYOLO NO. 1099, LOS OLIVOS""]"
20601179271,OPEN GAMING S.A.C.,BLACK JACK,,000037-2024,142176001,2028-01-05,128.0,359.0,,Av. JUAN LECAROS No. 275 - 279,PUENTE PIEDRA,LIMA,LIMA,Av. JUAN LECAROS No. 275 - 279,"AVENIDA. JUAN LECAROS NO. 275, 279","[""AVENIDA. JUAN LECAROS NO. 275, 279"", ""AVENIDA. JUAN LECAROS NO. 275, 279, PUENTE PIEDRA""]"
20600162188,OPTIMUS GAMES S.A.C.,OPTIMUS,HOTEL *****,001229,111974001,2026-08-12,90.0,277.0,,Av. EL GOLF No. 585,VICTOR LARCO HERRERA,TRUJILLO,LA LIBERTAD,Av. EL GOLF No. 585,AVENIDA. EL GOLF NO. 585,"[""AVENIDA. EL GOLF NO. 585"", ""AVENIDA. EL GOLF NO. 585, VICTOR LARCO HERRERA""]"
20602904246,PACHA SLOTS S.A.C.,BLUE STAR 3,,1742 - 2026,112211002,2031-03-17,122.0,261.0,,Jr. Putumayo No. 426,IQUITOS,MAYNAS,LORETO,Jr. Putumayo No. 426,JIRON. PUTUMAYO NO. 426,"[""JIRON. PUTUMAYO NO. 426"", ""JIRON. PUTUMAYO NO. 426, IQUITOS""]"
20602232761,PACHACUTEC GAMING S.A.C.,PACHACUTEC CITY,REST. 5TT,1225 - 2025,112205001,2029-02-25,66.0,179.0,,Otro MZ. J SECTOR D3 Lt. 11,VENTANILLA,PROV. CONST. DEL CALLAO,CALLAO,Otro MZ. J SECTOR D3 Lt. 11,MZ. J SECTOR D3 LT. 11,"[""MZ. J SECTOR D3 LT. 11"", ""MZ. J SECTOR D3 LT. 11, VENTANILLA""]"
20190016103,PALACIO REAL S.A.,SLOT PALACE,REST. 5TT,2138,110077001,2026-07-26,198.0,343.0,,Av. DE LAS ARTES No. 392 - 398,SAN BORJA,LIMA,LIMA,Av. DE LAS ARTES No. 392 - 398,"AVENIDA. DE LAS ARTES NO. 392, 398","[""AVENIDA. DE LAS ARTES NO. 392, 398"", ""AVENIDA. DE LAS ARTES NO. 392, 398, SAN BORJA""]"
20486311852,PERLA DE LOS ANDES S.C.R.L.,PERLA DE LOS ANDES,,000025 - 2019,120832001,,56.0,168.0,,Jr. HUANCAVELICA No. 337,TARMA,TARMA,JUNÍN,Jr. HUANCAVELICA No. 337,JIRON. HUANCAVELICA NO. 337,"[""JIRON. HUANCAVELICA NO. 337"", ""JIRON. HUANCAVELICA NO. 337, TARMA""]"
20493085663,PLANET GAME S.A.C.,IMPERIO HUARAL I,REST. 5TT,2495 - 2026,131150005,2031-04-15,147.0,641.0,,Calle DERECHA No. 620,HUARAL,HUARAL,LIMA,Calle DERECHA No. 620,CALLE DERECHA NO. 620,"[""CALLE DERECHA NO. 620"", ""CALLE DERECHA NO. 620, HUARAL""]"
20493085663,PLANET GAME S.A.C.,REYNA,,003266,141150002,2027-10-25,85.0,244.0,,Av. PERU No. 1649,SAN MARTÍN DE PORRES,LIMA,LIMA,Av. PERU No. 1649,AVENIDA. PERU NO. 1649,"[""AVENIDA. PERU NO. 1649"", ""AVENIDA. PERU NO. 1649, SAN MARTÍN DE PORRES""]"
20493085663,PLANET GAME S.A.C.,WINGS,,004414,141150004,2028-10-06,56.0,204.0,,Av. ELMER FAUCETT No. 461,SAN MIGUEL,LIMA,LIMA,Av. ELMER FAUCETT No. 461,AVENIDA. ELMER FAUCETT NO. 461,"[""AVENIDA. ELMER FAUCETT NO. 461"", ""AVENIDA. ELMER FAUCETT NO. 461, SAN MIGUEL""]"
20272423246,POKER S.R.L.,BABILONIA,,002535,120080001,2027-02-21,138.0,472.0,,Av. EL SOL No. 343 - 345,CUSCO,CUSCO,CUSCO,Av. EL SOL No. 343 - 345,"AVENIDA. EL SOL NO. 343, 345","[""AVENIDA. EL SOL NO. 343, 345"", ""AVENIDA. EL SOL NO. 343, 345, CUSCO""]"
20300619186,PRAGOABANT INVERSIONES S.C.R.L.,REAL TRAGAMONEDAS 777 - RIMAC,,001940,120081004,,120.0,455.0,,Av. FELIPE ARANCIBIA No. 767 - 769,RÍMAC,LIMA,LIMA,Av. FELIPE ARANCIBIA No. 767 - 769,"AVENIDA. FELIPE ARANCIBIA NO. 767, 769","[""AVENIDA. FELIPE ARANCIBIA NO. 767, 769"", ""AVENIDA. FELIPE ARANCIBIA NO. 767, 769, RÍMAC""]"
20612858790,PREMIUM CAPITALS S.A.C.,SALON DE JUEGOS LUXOR,HOTEL ***,4295 - 2025,132637001,2030-06-17,57.0,126.0,,PRÓSPERO No. 644,IQUITOS,MAYNAS,LORETO,PRÓSPERO No. 644,PRÓSPERO NO. 644,"[""PRÓSPERO NO. 644"", ""PRÓSPERO NO. 644, IQUITOS""]"
20612858790,PREMIUM CAPITALS S.A.C.,TRAGAMONEDAS EL DORADO,HOTEL ***,6751 - 2025,132637002,2030-09-19,47.0,94.0,,Av. JHON F. KENNEDY No. 565,JOSÉ LEONARDO ORTIZ,CHICLAYO,LAMBAYEQUE,Av. JHON F. KENNEDY No. 565,AVENIDA. JHON F. KENNEDY NO. 565,"[""AVENIDA. JHON F. KENNEDY NO. 565"", ""AVENIDA. JHON F. KENNEDY NO. 565, JOSÉ LEONARDO ORTIZ""]"
20113528045,PROYECCIONES AUDIO VOX S.A.C.,BINGO TRAGAMONEDAS CHINCHA,,002500,120084002,2027-06-15,214.0,355.0,,Av. PLAZA DE ARMAS No. 328,CHINCHA ALTA,CHINCHA,ICA,Av. PLAZA DE ARMAS No. 328,AVENIDA. PLAZA DE ARMAS NO. 328,"[""AVENIDA. PLAZA DE ARMAS NO. 328"", ""AVENIDA. PLAZA DE ARMAS NO. 328, CHINCHA ALTA""]"
20113528045,PROYECCIONES AUDIO VOX S.A.C.,BINGO TRAGAMONEDAS ICA,,001869-2023,120084003,2027-05-09,60.0,102.0,,Calle LIMA No. 351,ICA,ICA,ICA,Calle LIMA No. 351,CALLE LIMA NO. 351,"[""CALLE LIMA NO. 351"", ""CALLE LIMA NO. 351, ICA""]"
20611413271,PUCALLPA JUNGLA CLUB CASINO S.A.C.,TROPICANA,HOTEL ***,3355 - 2025,132635001,2030-05-15,119.0,400.0,,Jr. LIBERTAD No. 781,CALLERIA,CORONEL PORTILLO,UCAYALI,Jr. LIBERTAD No. 781,JIRON. LIBERTAD NO. 781,"[""JIRON. LIBERTAD NO. 781"", ""JIRON. LIBERTAD NO. 781, CALLERIA""]"
20550929318,QULLQI S.A.C.,CARRUSEL,,000199,141671009,2026-08-17,105.0,237.0,,Av. ALFONSO UGARTE No. 1220 - 1222 - 1224 - 1226,BREÑA,LIMA,LIMA,Av. ALFONSO UGARTE No. 1220 - 1222 - 1224 - 1226,"AVENIDA. ALFONSO UGARTE NO. 1220, 1222, 1224, 1226","[""AVENIDA. ALFONSO UGARTE NO. 1220, 1222, 1224, 1226"", ""AVENIDA. ALFONSO UGARTE NO. 1220, 1222, 1224, 1226, BREÑA""]"
20550929318,QULLQI S.A.C.,GAMBINOS PAITA,,000612,141671003,2027-04-25,72.0,120.0,,Jr. JUNIN No. 345,PAITA,PAITA,PIURA,Jr. JUNIN No. 345,JIRON. JUNIN NO. 345,"[""JIRON. JUNIN NO. 345"", ""JIRON. JUNIN NO. 345, PAITA""]"
20550929318,QULLQI S.A.C.,LA TORRE DE BABEL,,5638 - 2024,141671008,2028-09-24,148.0,215.0,,Calle LIMA No. 588 - 590 - 592,NASCA,NAZCA,ICA,Calle LIMA No. 588 - 590 - 592,"CALLE LIMA NO. 588, 590, 592","[""CALLE LIMA NO. 588, 590, 592"", ""CALLE LIMA NO. 588, 590, 592, NASCA""]"
20550929318,QULLQI S.A.C.,MACAO,REST. 5TT,2160 - 2026,111671010,2031-04-06,50.0,103.0,,Jr. OBRERO Mz. C,PAITA,PAITA,PIURA,Jr. OBRERO Mz. C,JIRON. OBRERO MZ. C,"[""JIRON. OBRERO MZ. C"", ""JIRON. OBRERO MZ. C, PAITA""]"
20550929318,QULLQI S.A.C.,MASARIS PAITA,,4083,141671007,2027-09-18,132.0,395.0,,Jr. JUNIN No. 370 - 380,PAITA,PAITA,PIURA,Jr. JUNIN No. 370 - 380,"JIRON. JUNIN NO. 370, 380","[""JIRON. JUNIN NO. 370, 380"", ""JIRON. JUNIN NO. 370, 380, PAITA""]"
20492540081,R & G GAMING S.A.C.,EL ENCANTO DE AMAZONAS,REST. 5TT,7644 - 2025,111169004,2029-10-14,94.0,223.0,,Malecón BOLOGNESI LOTE 2 No. 25,REQUENA,REQUENA,LORETO,Malecón BOLOGNESI LOTE 2 No. 25,MALECÓN BOLOGNESI LOTE 2 NO. 25,"[""MALECÓN BOLOGNESI LOTE 2 NO. 25"", ""MALECÓN BOLOGNESI LOTE 2 NO. 25, REQUENA""]"
20492540081,R & G GAMING S.A.C.,LAS VEGAS,,159 - 2024,141169002,2028-01-16,79.0,180.0,,Jr. SAN CRISTOBAL No. 304 - 305,CHAUPIMARCA,PASCO,PASCO,Jr. SAN CRISTOBAL No. 304 - 305,"JIRON. SAN CRISTOBAL NO. 304, 305","[""JIRON. SAN CRISTOBAL NO. 304, 305"", ""JIRON. SAN CRISTOBAL NO. 304, 305, CHAUPIMARCA""]"
20611795221,RALLY GAMING S.A.C.,COLIBRÍ,,6159 - 2025,142641001,2030-09-02,98.0,281.0,,Jr. LIMA No. 552,NASCA,NAZCA,ICA,Jr. LIMA No. 552,JIRON. LIMA NO. 552,"[""JIRON. LIMA NO. 552"", ""JIRON. LIMA NO. 552, NASCA""]"
20611795221,RALLY GAMING S.A.C.,REAL PALACE,,6518 - 2025,142641002,2030-09-12,112.0,281.0,,Calle PLAZA DE ARMAS No. 314,CHINCHA ALTA,CHINCHA,ICA,Calle PLAZA DE ARMAS No. 314,CALLE PLAZA DE ARMAS NO. 314,"[""CALLE PLAZA DE ARMAS NO. 314"", ""CALLE PLAZA DE ARMAS NO. 314, CHINCHA ALTA""]"
20601326249,RCG GROUP S.A.C.,CARRUSEL,,2231,142057001,2026-11-17,81.0,103.0,,Calle PROSPERO No. 294,IQUITOS,MAYNAS,LORETO,Calle PROSPERO No. 294,CALLE PROSPERO NO. 294,"[""CALLE PROSPERO NO. 294"", ""CALLE PROSPERO NO. 294, IQUITOS""]"
20124600589,REAL HOTEL S.R. LTDA,TRAGAMONEDAS REAL,HOTEL ***,001553-2024,111226001,2028-04-01,112.0,237.0,,Av. GENERAL PRADO No. 697,HUANUCO,HUÁNUCO,HUÁNUCO,Av. GENERAL PRADO No. 697,AVENIDA. GENERAL PRADO NO. 697,"[""AVENIDA. GENERAL PRADO NO. 697"", ""AVENIDA. GENERAL PRADO NO. 697, HUANUCO""]"
20608973975,RECREACIONES CHACHI S.A.C.,CHACHI,REST. 5TT,004991,112458001,2028-11-16,121.0,239.0,,Jr. UCAYALI 375 MZ. 53 LOTE 03 Lt. 3,CALLERIA,CORONEL PORTILLO,UCAYALI,Jr. UCAYALI 375 MZ. 53 LOTE 03 Lt. 3,JIRON. UCAYALI 375 MZ. 53 LOTE 03 LT. 3,"[""JIRON. UCAYALI 375 MZ. 53 LOTE 03 LT. 3"", ""JIRON. UCAYALI 375 MZ. 53 LOTE 03 LT. 3, CALLERIA""]"
20512807501,RECREACIONES STAR S.R.L.,QUEEN'S TARMA,,1021 - 2024,120491002,2028-02-27,60.0,216.0,,Jr. MOQUEGUA No. 654,TARMA,TARMA,JUNÍN,Jr. MOQUEGUA No. 654,JIRON. MOQUEGUA NO. 654,"[""JIRON. MOQUEGUA NO. 654"", ""JIRON. MOQUEGUA NO. 654, TARMA""]"
20447700329,RECREATIVOS E INVERSIONES STEFANO S.A.C.,EL PARAISO 777,REST. 5TT,4035 - 2024,130722004,2029-07-16,91.0,162.0,,Av. 28 DE JULIO No. 359,HUACHO,HUAURA,LIMA,Av. 28 DE JULIO No. 359,AVENIDA. 28 DE JULIO NO. 359,"[""AVENIDA. 28 DE JULIO NO. 359"", ""AVENIDA. 28 DE JULIO NO. 359, HUACHO""]"
20447700329,RECREATIVOS E INVERSIONES STEFANO S.A.C.,GOLDEN 777,HOTEL ***,3733,110722003,2027-08-30,35.0,96.0,,Jr. BALTA No. 684,HUAMACHUCO,SÁNCHEZ CARRIÓN,LA LIBERTAD,Jr. BALTA No. 684,JIRON. BALTA NO. 684,"[""JIRON. BALTA NO. 684"", ""JIRON. BALTA NO. 684, HUAMACHUCO""]"
20515469380,RECREATIVOS EL GALEON S.A.C.,PACHANGA,REST. 5TT,3288 - 2025,110805002,2029-05-13,141.0,327.0,,Av. AVIACION No. 2424 - 2428,SAN BORJA,LIMA,LIMA,Av. AVIACION No. 2424 - 2428,"AVENIDA. AVIACION NO. 2424, 2428","[""AVENIDA. AVIACION NO. 2424, 2428"", ""AVENIDA. AVIACION NO. 2424, 2428, SAN BORJA""]"
20513315164,RECREATIVOS OLIMPIA S.A.C.,ATLANTIS I I,REST. 5TT,002501,110821003,2027-06-15,42.0,113.0,,SANTA CATALINA No. 091 - 095,LA VICTORIA,LIMA,LIMA,SANTA CATALINA No. 091 - 095,"SANTA CATALINA NO. 091, 095","[""SANTA CATALINA NO. 091, 095"", ""SANTA CATALINA NO. 091, 095, LA VICTORIA""]"
20513307811,RECREATIVOS POLA S.A.C.,CERES SLOT,,2326 - 2025,130874002,2029-05-15,80.0,149.0,,Av. NICOLAS AYLLON MZ. D LOTE 11 Mz. D,ATE,LIMA,LIMA,Av. NICOLAS AYLLON MZ. D LOTE 11 Mz. D,AVENIDA. NICOLAS AYLLON MZ. D LOTE 11 MZ. D,"[""AVENIDA. NICOLAS AYLLON MZ. D LOTE 11 MZ. D"", ""AVENIDA. NICOLAS AYLLON MZ. D LOTE 11 MZ. D, ATE""]"
20513307811,RECREATIVOS POLA S.A.C.,EL REY 777,,002498-2023,140874003,2027-09-06,102.0,266.0,,Av. 1 DE MAYO No. 3129,EL AGUSTINO,LIMA,LIMA,Av. 1 DE MAYO No. 3129,AVENIDA. 1 DE MAYO NO. 3129,"[""AVENIDA. 1 DE MAYO NO. 3129"", ""AVENIDA. 1 DE MAYO NO. 3129, EL AGUSTINO""]"
20513307811,RECREATIVOS POLA S.A.C.,SUPER GAMES,,002262-2023,120874001,2027-06-27,106.0,259.0,,Jr. CESAR VALLEJO No. 368 - 372,SANTA ANITA,LIMA,LIMA,Jr. CESAR VALLEJO No. 368 - 372,"JIRON. CESAR VALLEJO NO. 368, 372","[""JIRON. CESAR VALLEJO NO. 368, 372"", ""JIRON. CESAR VALLEJO NO. 368, 372, SANTA ANITA""]"
